06-06-22, 50.0
PPCI&N;Abrev. Net. Name;Net. Type;MCC;MNC;Country Initials;Organisation;Network;SIM;Last Update
Telenor SE;TelenorS;LTE 800;240;08;SWE;Telenor Sverige AB;Telenor;894608;2016-03-16
Telenor SE;TelenorS;LTE 900;240;08;SWE;Telenor Sverige AB;Telenor;894608;2016-03-16
Sweden 3G;Sweden3G;3G 2100;240;05;SWE;Tele2 AB;COMVIQ GSM shared with TeliaSonera MobileNetworks;894620;2016-03-16
Sweden Mobile;MobileS;GSM 900;240;24;SWE;Tele2 AB;Tele 2 AB / Telenor Sverige AB;8946100;2016-03-16
Tele2;Tele2 SE;GSM 1800;240;07;SWE;Tele2 AB;Tele 2 AB;8946100;2016-03-16
Tele2;Tele2 SE;GSM 900;240;07;SWE;Tele2 AB;Tele 2 AB;8946100;2016-03-16
Tele2;Tele2 SE;LTE 1800;240;07;SWE;Tele2 AB;Tele 2 AB;8946100;2016-03-16
Tele2;Tele2 SE;LTE 2600;240;07;SWE;Tele2 AB;Tele 2 AB;8946100;2016-03-16
Tele2;Tele2 SE;LTE 800;240;07;SWE;Tele2 AB;Tele 2 AB;8946100;2016-03-16
Tele2;Tele2 SE;LTE 900;240;07;SWE;Tele2 AB;Tele 2 AB;8946100;2016-03-16
Swazi-MTN;SwaziMTN;GSM 900;653;10;SWZ;Swazi MTN Limited;Swazi MTN;8926810;2004-04-16
Swazi Mobile;Swazi Mo;GSM 1800;653;02;SWZ;Swazi Mobile Limited;Swazi Mobile;8926879;2017-07-05
Swazi Mobile;Swazi Mo;GSM 900;653;02;SWZ;Swazi Mobile Limited;Swazi Mobile;8926879;2017-07-05
Airtel;Airtel;GSM 900;633;10;SYC;Airtel (Seychelles) Limited;Airtel;8924810;2014-07-02
C&W SEY;C&W SEY;3G 2100;633;01;SYC;Cable and Wireless (Seychelles) Ltd;CABLE & WIRELESS;8924801;2015-10-26
C&W SEY;C&W SEY;5G 2600;633;01;SYC;Cable and Wireless (Seychelles) Ltd;CABLE & WIRELESS;8924801;2021-07-08
C&W SEY;C&W SEY;GSM 900;633;01;SYC;Cable and Wireless (Seychelles) Ltd;CABLE & WIRELESS;8924801;2015-10-26
C&W SEY;C&W SEY;LTE 1800;633;01;SYC;Cable and Wireless (Seychelles) Ltd;CABLE & WIRELESS;8924801;2015-10-26
C&W SEY;C&W SEY;LTE 2600;633;01;SYC;Cable and Wireless (Seychelles) Ltd;CABLE & WIRELESS;8924801;2021-07-08
C&W SEY;C&W SEY;LTE 800;633;01;SYC;Cable and Wireless (Seychelles) Ltd;CABLE & WIRELESS;8924801;2015-10-26
Digicel;TCI;GSM 1900;376;360;TCA;Digicel (Turks & Caicos) Limited;Digicel (Turks and Caicos) Limited;890136;2020-08-12
Digicel;TCI;GSM 900;376;360;TCA;Digicel (Turks & Caicos) Limited;Digicel (Turks and Caicos) Limited;890136;2020-08-12
Digicel;TCI;LTE 700;376;360;TCA;Digicel (Turks & Caicos) Limited;Digicel (Turks and Caicos) Limited;890136;2020-08-12
FLOW;FLOW;GSM 850;376;350;TCA;Cable and Wireless (TCI) Ltd;FLOW;8901024;2016-08-22
Tigo TD;Tigo;3G 2100;622;03;TCD;Millicom Tchad SA;Millicom Tchad;8923503;2018-11-20
Tigo TD;Tigo;GSM 1800;622;03;TCD;Millicom Tchad SA;Millicom Tchad;8923503;2016-03-16
Tigo TD;Tigo;GSM 900;622;03;TCD;Millicom Tchad SA;Millicom Tchad;8923503;2016-03-16
Tigo TD;Tigo;LTE 1800;622;03;TCD;Millicom Tchad SA;Millicom Tchad;8923503;2018-11-20
Airtel;Airtel;3G 2100;622;01;TCD;Airtel Tchad;Airtel;8923501;2021-06-17
Airtel;Airtel;GSM 900;622;01;TCD;Airtel Tchad;Airtel;8923501;2014-10-31
Airtel;Airtel;LTE 1800;622;01;TCD;Airtel Tchad;Airtel;8923501;2021-06-17
ETISALAT TOGO;ETISALAT;GSM 900;615;03;TGO;Moov Africa Togo S.A.;ETISALAT;8922803;2012-01-16
TG-TOGO CELL;TGCELL;GSM 900;615;01;TGO;Togo Telecom;TOGO CELL;8922801;2016-03-01
TH 3G+;TH 3G+;3G 850;520;00;THA;National Telecom Public Company Limited;CAT Telecom PLC;896600;2012-04-20
AISatSea;AISatSea;3G 2100;901;45;THA;Advanced Wireless Network Company Limited;AIS;;2016-08-08
AIS;AIS;GSM 900;520;01;THA;Advanced Wireless Network Company Limited;AIS;;2016-08-08
AIS;AIS;3G 2100;520;03;THA;Advanced Wireless Network Company Limited;AIS;896603;2016-08-08
AIS;AIS;LTE 1800;520;03;THA;Advanced Wireless Network Company Limited;AIS;896603;2016-08-08
TRUE-H;TRUE-H;3G 2100;520;04;THA;True Move H Universal Communication Co., Ltd.;True Move H ;896604;2016-05-17
TRUE-H;TRUE-H;E-UTRA(4G)/NR 2600;520;04;THA;True Move H Universal Communication Co., Ltd.;True Move H ;896604;2020-07-31
TRUE-H;TRUE-H;GSM 900;520;04;THA;True Move H Universal Communication Co., Ltd.;True Move H;896604;2016-05-17
TRUE-H;TRUE-H;LTE 1800;520;04;THA;True Move H Universal Communication Co., Ltd.;True Move H;896604;2016-05-17
TRUE-H;TRUE-H;LTE 2100;520;04;THA;True Move H Universal Communication Co., Ltd.;True Move H;896604;2016-05-17
TRUE-H;TRUE-H;LTE 900;520;04;THA;True Move H Universal Communication Co., Ltd.;True Move H;896604;2016-05-17
TRUE-H;TRUE-H;GSM 900;520;99;THA;True Move H Universal Communication Co., Ltd.;True Move H;896699;2017-03-08
dtac TriNet;dtac;3G 2100;520;05;THA;dtac TriNet Co., Ltd.;dtac TriNet;896605;2016-03-16
dtac TriNet;dtac;LTE 2100;520;05;THA;dtac TriNet Co., Ltd.;dtac TriNet;896605;2016-03-16
ZET-MOBILE;Z-MOBILE;3G 2100;436;05;TJK;Tacom LLC;ZET-MOBILE;8999291;2019-06-04
ZET-MOBILE;Z-MOBILE;GSM 1800;436;05;TJK;Tacom LLC;ZET-MOBILE;8999291;2019-06-04
ZET-MOBILE;Z-MOBILE;GSM 900;436;05;TJK;Tacom LLC;ZET-MOBILE;8999291;2019-06-04
TCELL;TCELL;3G 2100;436;01;TJK;Indigo Tajikistan CJSC;TCELL;8999292;2015-09-21
TCELL;TCELL;3G 2100;436;01;TJK;Indigo Tajikistan CJSC;TCELL;8999293;2015-09-21
TCELL;TCELL;GSM 1800;436;01;TJK;Indigo Tajikistan CJSC;TCELL;8999292;2015-09-21
TCELL;TCELL;GSM 900;436;01;TJK;Indigo Tajikistan CJSC;TCELL;8999292;2015-09-21
TCELL;TCELL;3G 2100;436;02;TJK;Indigo Tajikistan CJSC;TCELL;8999293;2015-09-21
TCELL;TCELL;3G 2100;436;02;TJK;Indigo Tajikistan CJSC;TCELL;8999292;2015-09-21
TCELL;TCELL;GSM 1800;436;02;TJK;Indigo Tajikistan CJSC;TCELL;8999293;2015-09-21
TCELL;TCELL;GSM 900;436;02;TJK;Indigo Tajikistan CJSC;TCELL;8999293;2015-09-21
Babilon-M;Babilon;3G 2100;436;04;TJK;CJSC Babilon-Mobile;Babilon-M;8999204;2015-10-26
Babilon-M;Babilon;GSM 900;436;04;TJK;CJSC Babilon-Mobile;Babilon-M;8999204;2015-10-26
Babilon-M;Babilon;LTE 1800;436;04;TJK;CJSC Babilon-Mobile;Babilon-M;8999204;2019-03-19
Babilon-M;Babilon;LTE 2100;436;04;TJK;CJSC Babilon-Mobile;Babilon-M;8999204;2019-03-19
Teletok;TTOK;LTE 700;554;01;TKL;Telecommunications Tokelau Corporation;Teletok;896900;2016-12-08
TM CELL;TM CELL;GSM 1800;438;02;TKM;Altyn-Asyr Close Joint-Stock Company;Altyn Asyr;8999302;2012-07-05
TM CELL;TM CELL;GSM 900;438;02;TKM;Altyn-Asyr Close Joint-Stock Company;Altyn Asyr;8999302;2012-07-05
TLS-TT;TT;GSM 900;514;02;TLS;Timor Telecom;Timor Telecom;8967072;2015-12-03
TLS-TC;TCEL;3G 2100;514;01;TLS;PT Telekomunikasi Indonesia International;Telkomcel;8967011;2015-09-23
TLS-TC;TCEL;GSM 1800;514;01;TLS;PT Telekomunikasi Indonesia International;Telkomcel;8967011;2015-09-23
TLS-TC;TCEL;GSM 850;514;01;TLS;PT Telekomunikasi Indonesia International;Telkomcel;8967011;2015-09-23
TLS-TC;TCEL;GSM 900;514;01;TLS;PT Telekomunikasi Indonesia International;Telkomcel;8967011;2015-09-23
Digicel Tonga;Digicel;GSM 900;539;88;TON;Digicel (Tonga) Limited;Digicel (Tonga) Limited;8967688;2014-09-16
U-CALL;U-CALL;GSM 900;539;01;TON;Tonga Communications Corporation;U-CALL;8967601;2016-05-03
U-CALL;U-CALL;LTE 1800;539;01;TON;Tonga Communications Corporation;U-CALL;8967601;2016-05-03
Digicel;Digicel;3G 1900;374;130;TTO;Digicel Trinidad and Tobago Ltd;Digicel Trinidad and Tobago Ltd;890105;2019-01-08
Digicel;Digicel;GSM 1900;374;130;TTO;Digicel Trinidad and Tobago Ltd;Digicel Trinidad and Tobago Ltd;890105;2016-05-25
Digicel;Digicel;GSM 850;374;130;TTO;Digicel Trinidad and Tobago Ltd;Digicel Trinidad and Tobago Ltd;890105;2016-05-25
TSTT;TSTT;GSM 1800;374;12;TTO;Telecommunications Services of Trinidad and Tobago Ltd;TSTT;891;2016-02-23
TUNISIANA;TUNISIAN;3G 2100;605;03;TUN;Ooredoo Tunisie SA;TUNISIANA;8921603;2016-03-16
TUNISIANA;TUNISIAN;3G 900;605;03;TUN;Ooredoo Tunisie SA;TUNISIANA;8921603;2016-03-16
TUNISIANA;TUNISIAN;GSM 900;605;03;TUN;Ooredoo Tunisie SA;TUNISIANA;8921603;2016-03-16
TUNISIE TELECOM;TUNTEL;GSM 900;605;02;TUN;Tunisie Telecom;TUNTEL;8921602;2016-03-16
Orange TN;OrangeTN;3G 2100;605;01;TUN;Orange Tunisie, SA;Orange TN;8921601;2018-06-21
Orange TN;OrangeTN;GSM 1800;605;01;TUN;Orange Tunisie, SA;Orange TN;8921601;2018-06-21
Orange TN;OrangeTN;GSM 900;605;01;TUN;Orange Tunisie, SA;Orange TN;8921601;2018-06-21
AVEA;AVEA;3G 2100;286;03;TUR;TT Mobil İletişim Hizmetleri A.Ş.;AVEA;8990286;2016-03-16
AVEA;AVEA;GSM 1800;286;03;TUR;TT Mobil İletişim Hizmetleri A.Ş.;AVEA;8990286;2016-03-16
Vodafone Türkiye;VF-TR;3G 2100;286;02;TUR;Vodafone Telekomunikasyon A.S;Vodafone Turkey;899002;2016-07-13
Vodafone Türkiye;VF-TR;GSM 1800;286;02;TUR;Vodafone Telekomunikasyon A.S;Vodafone Turkey;899002;2016-07-13
Vodafone Türkiye;VF-TR;GSM 900;286;02;TUR;Vodafone Telekomunikasyon A.S;Vodafone Turkey;899002;2016-07-13
Vodafone Türkiye;VF-TR;LTE-FDD 1800;286;02;TUR;Vodafone Telekomunikasyon A.S;Vodafone Turkey;899002;2016-07-13
Vodafone Türkiye;VF-TR;LTE-FDD 2100;286;02;TUR;Vodafone Telekomunikasyon A.S;Vodafone Turkey;899002;2016-07-13
Vodafone Türkiye;VF-TR;LTE-FDD 2600;286;02;TUR;Vodafone Telekomunikasyon A.S;Vodafone Turkey;899002;2016-07-13
Vodafone Türkiye;VF-TR;LTE-FDD 800;286;02;TUR;Vodafone Telekomunikasyon A.S;Vodafone Turkey;899002;2016-07-13
Vodafone Türkiye;VF-TR;LTE-FDD 900;286;02;TUR;Vodafone Telekomunikasyon A.S;Vodafone Turkey;899002;2016-07-13
Vodafone Türkiye;VF-TR;LTE-TDD 2600;286;02;TUR;Vodafone Telekomunikasyon A.S;Vodafone Turkey;899002;2016-07-13
TR TURKCELL;TCELL;3G 2100;286;01;TUR;Turkcell Iletisim Hizmetleri A.S.;Turkcell Iletisim Hizmetleri;899001;2018-09-25
TR TURKCELL;TCELL;GSM 900;286;01;TUR;Turkcell Iletisim Hizmetleri A.S.;Turkcell Iletisim Hizmetleri;899001;2018-09-25
Far EasTone;FET;3G 2100;466;01;TWN;Far EasTone Telecommunications Co Ltd;Far EasTone;8988601;2015-12-03
Far EasTone;FET;3G 2100;466;01;TWN;Far EasTone Telecommunications Co Ltd;Far EasTone;8988602;2015-12-03
Far EasTone;FET;GSM 1800;466;01;TWN;Far EasTone Telecommunications Co Ltd;Far EasTone;8988601;2015-12-03
Far EasTone;FET;GSM 1800;466;01;TWN;Far EasTone Telecommunications Co Ltd;Far EasTone;8988602;2015-12-03
Far EasTone;FET;GSM 900;466;01;TWN;Far EasTone Telecommunications Co Ltd;Far EasTone;8988601;2015-12-03
Far EasTone;FET;GSM 900;466;01;TWN;Far EasTone Telecommunications Co Ltd;Far EasTone;8988602;2015-12-03
Far EasTone;FET;LTE 1800;466;01;TWN;Far EasTone Telecommunications Co Ltd;Far EasTone;8988602;2015-12-03
Far EasTone;FET;LTE 1800;466;01;TWN;Far EasTone Telecommunications Co Ltd;Far EasTone;8988601;2015-12-03
Far EasTone;FET;LTE 700;466;01;TWN;Far EasTone Telecommunications Co Ltd;Far EasTone;8988602;2015-12-03
Far EasTone;FET;LTE 700;466;01;TWN;Far EasTone Telecommunications Co Ltd;Far EasTone;8988601;2015-12-03
KGT-Online;KGT;GSM 1800;466;88;TWN;Far EasTone Telecommunications Co Ltd;Far EasTone;8988688;2015-12-03
Chunghwa Telecom;Chunghwa;3G 2100;466;92;TWN;Chunghwa Telecom;Chunghwa Telecom;8988692;2015-09-23
Chunghwa Telecom;Chunghwa;GSM 1800;466;92;TWN;Chunghwa Telecom;Chunghwa Telecom;8988692;2015-09-23
Chunghwa Telecom;Chunghwa;GSM 900;466;92;TWN;Chunghwa Telecom;Chunghwa Telecom;8988692;2015-09-23
TWM TransAsi;TWM TAT;GSM 1800;466;99;TWN;Taiwan Mobile Co.Ltd;TransAsia;8988699;2016-05-26
TWM TransAsi;TWM TAT;GSM 900;466;99;TWN;Taiwan Mobile Co.Ltd;TransAsia;8988699;2016-05-26
TW Mobile;TWM;GSM 1800;466;97;TWN;Taiwan Mobile Co.Ltd;Taiwan Mobile;8988697;2016-05-26
TW Mobile;TWM;GSM 900;466;97;TWN;Taiwan Mobile Co.Ltd;Taiwan Mobile;8988697;2016-05-26
TW Mobile;TWM;LTE 700/1800;466;97;TWN;Taiwan Mobile Co.Ltd;Taiwan Mobile;8988697;2016-05-26
TWN MOBITAI;TW MOB;GSM 900;466;93;TWN;Taiwan Mobile Co.Ltd;MOBITAI;8988693;2016-05-26
T Star;T Star;3G 2100;466;89;TWN;Taiwan Star Telecom Corporation Limited;T Star;8988689;2015-09-23
T Star;T Star;LTE 900;466;89;TWN;Taiwan Star Telecom Corporation Limited;T Star;8988689;2015-09-23
TWN APT;APT;GSM 900;466;05;TWN;Asia Pacific Telecom Co., Ltd. (APT);TWN APT;8988605;2018-09-25
TWN APT;APT;GSM 900;466;12;TWN;Asia Pacific Telecom Co., Ltd. (APT);TWN APT;8988612;2018-09-25
TWN APT;APT;LTE-FDD 700;466;05;TWN;Asia Pacific Telecom Co., Ltd. (APT);TWN APT;8988605;2018-09-25
TWN APT;APT;LTE-FDD 700;466;12;TWN;Asia Pacific Telecom Co., Ltd. (APT);TWN APT;8988612;2018-09-25
TWN APT;APT;LTE-FDD 900;466;05;TWN;Asia Pacific Telecom Co., Ltd. (APT);TWN APT;8988605;2018-09-25
TWN APT;APT;LTE-FDD 900;466;12;TWN;Asia Pacific Telecom Co., Ltd. (APT);TWN APT;8988612;2018-09-25
TWN APT;APT;LTE-TDD 2600;466;05;TWN;Asia Pacific Telecom Co., Ltd. (APT);TWN APT;8988605;2018-09-18
Airtel;Airtel;GSM 1800;640;05;TZA;Airtel Tanzania Plc;Airtel;8925505;2014-08-13
Airtel;Airtel;GSM 400;640;05;TZA;Airtel Tanzania Plc;Airtel;8925505;2014-08-13
Airtel;Airtel;GSM 900;640;05;TZA;Airtel Tanzania Plc;Airtel;8925505;2014-08-13
TIGO - TZ;TIGO;3G 2100;640;02;TZA;MIC Tanzania PLC;Tigo;8925502;2018-04-17
TIGO - TZ;TIGO;3G 900;640;02;TZA;MIC Tanzania PLC;Tigo;8925502;2018-04-17
TIGO - TZ;TIGO;GSM 1800;640;02;TZA;MIC Tanzania PLC;Tigo;8925502;2018-04-17
TIGO - TZ;TIGO;GSM 900;640;02;TZA;MIC Tanzania PLC;Tigo;8925502;2018-04-17
TIGO - TZ;TIGO;LTE 1800;640;02;TZA;MIC Tanzania PLC;Tigo;8925502;2018-04-20
TIGO - TZ;TIGO;LTE 800;640;02;TZA;MIC Tanzania PLC;Tigo;8925502;2018-04-20
VodaCom;VodaCom;GSM 1800;640;04;TZA;Vodacom Tanzania Limited;Vodacom Tanzania Limited;8925504;2016-03-16
VodaCom;VodaCom;GSM 900;640;04;TZA;Vodacom Tanzania Limited;Vodacom Tanzania Limited;8925504;2016-03-16
ZANTEL-TZ;ZANTEL;GSM 1800;640;03;TZA;Zanzibar Telecom Public Limited Company;ZANTEL;8925503;2015-12-03
ZANTEL-TZ;ZANTEL;GSM 900;640;03;TZA;Zanzibar Telecom Public Limited Company;ZANTEL;8925503;2015-12-03
Suretelcom;suretel;GSM 1800;641;18;UGA;Suretelcom Uganda Limited;SMART Uganda;8925618;2016-03-16
Suretelcom;suretel;GSM 900;641;18;UGA;Suretelcom Uganda Limited;SMART Uganda;8925618;2016-03-16
Africell Uganda;AUL;GSM 1800;641;14;UGA;Africell Uganda Limited;Africell Uganda Limited;8925614;2016-03-16
Africell Uganda;AUL;GSM 900;641;14;UGA;Africell Uganda Limited;Africell Uganda Limited;8925614;2016-03-16
Uganda Telecom;UTL;3G 2100;641;11;UGA;Uganda Telecom Ltd;Uganda Telecom;8925611;2013-02-20
Uganda Telecom;UTL;GSM 900;641;11;UGA;Uganda Telecom Ltd;Uganda Telecom;8925611;2012-08-13
MTN-UGANDA;MTN-UG;GSM 900;641;10;UGA;MTN Uganda Ltd;MTN-UGANDA;8925610;2012-08-07
Airtel;Airtel;GSM 1800;641;01;UGA;Airtel Uganda Limited;Airtel;8925601;2015-02-04
Airtel;Airtel;GSM 900;641;01;UGA;Airtel Uganda Limited;Airtel;8925601;2015-02-04
Airtel;Airtel;GSM 1800;641;22;UGA;Airtel Uganda Limited;Airtel;8964170;2015-02-04
Airtel;Airtel;GSM 900;641;22;UGA;Airtel Uganda Limited;Airtel;8964170;2015-02-04
UG TANG;TANG;GSM 1800;641;04;UGA;Tangerine Limited;TANGERINE;8925604;2019-05-16
UG TANG;TANG;LTE 2600;641;04;UGA;Tangerine Limited;TANGERINE;8925604;2019-05-16
UG TANG;TANG;LTE-FDD 800;641;04;UGA;Tangerine Limited;TANGERINE;8925604;2019-05-16
TriMob;TriMob;3G 2100;255;07;UKR;TriMob LLC;TriMob;8938007;2015-12-18
life:);life:);3G 2100;255;06;UKR;lifecell LLC;life:);8938006;2019-01-04
life:);life:);GSM 1800;255;06;UKR;lifecell LLC;life:);8938006;2016-03-16
life:);life:);GSM 900;255;06;UKR;lifecell LLC;life:);8938006;2016-03-16
life:);life:);LTE 1800;255;06;UKR;lifecell LLC;life:);8938006;2019-01-04
life:);life:);LTE 2600;255;06;UKR;lifecell LLC;life:);8938006;2019-01-04
UA-KYIVSTAR;UA-KS;GSM 1800;255;03;UKR;Kyivstar, Private Joint Stock Company;KYIVSTAR;8938003;2015-09-23
UA-KYIVSTAR;UA-KS;GSM 900;255;03;UKR;Kyivstar, Private Joint Stock Company;KYIVSTAR;8938003;2015-09-23
Beeline UA;Beeline;GSM 1800;255;02;UKR;Kyivstar, Private Joint Stock Company;Beeline UA;8938002;2015-09-23
Beeline UA;Beeline;GSM 900;255;02;UKR;Kyivstar, Private Joint Stock Company;Beeline UA;8938002;2015-09-23
VODAFONE;VODAFONE;3G 2100;255;01;UKR;PrJSC VF Ukraine;VODAFONE;8938001;2016-03-16
VODAFONE;VODAFONE;GSM 1800;255;01;UKR;PrJSC VF Ukraine;VODAFONE;8938001;2016-03-16
VODAFONE;VODAFONE;GSM 900;255;01;UKR;PrJSC VF Ukraine;VODAFONE;8938001;2016-03-16
Movistar;Movistar;GSM 1900;748;07;URY;Telefónica Móviles Del Uruguay S.A.;MOVISTAR;8959807;2015-09-23
Movistar;Movistar;GSM 850;748;07;URY;Telefónica Móviles Del Uruguay S.A.;MOVISTAR;8959807;2015-09-23
CLARO URUGUAY;CLARO UY;GSM 1900;748;10;URY;AM Wireless Uruguay S.A.;CLARO URUGUAY;8959100;2015-10-20
Antel;Antel;3G 2100;748;01;URY;Antel;Antel;8959801;2016-03-16
Antel;Antel;3G 850;748;01;URY;Antel;Antel;8959801;2019-10-21
Antel;Antel;GSM 1800;748;01;URY;Antel;Antel;8959801;2016-03-16
Antel;Antel;GSM 900;748;01;URY;Antel;Antel;8959801;2019-10-21
Antel;Antel;LTE-FDD 1700;748;01;URY;Antel;Antel;8959801;2019-10-21
Antel;Antel;LTE-FDD 1800;748;01;URY;Antel;Antel;8959801;2019-10-21
Antel;Antel;LTE-FDD 2100;748;01;URY;Antel;Antel;8959801;2019-10-21
Antel;Antel;LTE-FDD 700;748;01;URY;Antel;Antel;8959801;2019-10-21
TCI;TCI;3G 850;311;740;USA;TelAlaska Cellular, Inc.;TelAlaska Cellular;890131;2015-09-30
Sprint;Sprint;LTE 1900;310;120;USA;Sprint Corporation;Sprint Nextel Coporation;891120;2016-02-23
Sprint;Sprint;LTE 2500;310;120;USA;Sprint Corporation;Sprint Nextel Coporation;891120;2016-02-23
Sprint;Sprint;LTE-TDD 2500;310;120;USA;Sprint Corporation;Sprint Nextel Coporation;891120;2016-02-23
U.S.Cellular;USCC;LTE 1900;311;580;USA;United States Cellular Corporation;U.S.Cellular;8901580;2014-03-20
U.S.Cellular;USCC;LTE 2100;311;580;USA;United States Cellular Corporation;U.S.Cellular;8901580;2014-03-20
U.S.Cellular;USCC;LTE 700;311;580;USA;United States Cellular Corporation;U.S.Cellular;8901580;2014-03-20
U.S.Cellular;USCC;LTE 850;311;580;USA;United States Cellular Corporation;U.S.Cellular;8901580;2014-03-20
U.S.Cellular;USCC;GSM 850;310;730;USA;United States Cellular Corporation;U.S.Cellular;8901730;2014-03-20
telna Mobile;telna;GSM 1900;310;840;USA;Telecom North America Mobile Inc.;telna Mobile;891030;2015-12-18
VTW US;VTW;LTE 1700;311;990;USA;Vermont Telephone Company, Inc ;VTel Wireless;890199;2018-10-01
VTW US;VTW;LTE 2100;311;990;USA;Vermont Telephone Company, Inc ;VTel Wireless;890199;2018-10-01
VTW US;VTW;LTE 2500;311;990;USA;Vermont Telephone Company, Inc ;VTel Wireless;890199;2018-10-08
VTW US;VTW;LTE 700;311;990;USA;Vermont Telephone Company, Inc ;VTel Wireless;890199;2018-10-01
Verizon;Verizon;LTE 1700;311;270;USA;Verizon Wireless;Verizon Wireless;8914800;2020-03-03
Verizon;Verizon;LTE 1900;311;270;USA;Verizon Wireless;Verizon Wireless;8914800;2020-02-17
Verizon;Verizon;LTE 2100;311;270;USA;Verizon Wireless;Verizon Wireless;8914800;2020-03-03
Verizon;Verizon;LTE 700;311;270;USA;Verizon Wireless;Verizon Wireless;8914800;2017-03-14
Verizon;Verizon;LTE 850;311;270;USA;Verizon Wireless;Verizon Wireless;8914800;2020-03-03
Verizon;Verizon;LTE 1700;311;480;USA;Verizon Wireless;Verizon Wireless;8914800;2020-03-03
Verizon;Verizon;LTE 1900;311;480;USA;Verizon Wireless;Verizon Wireless;8914800;2020-02-17
Verizon;Verizon;LTE 2100;311;480;USA;Verizon Wireless;Verizon Wireless;8914800;2020-03-03
Verizon;Verizon;LTE 700;311;480;USA;Verizon Wireless;Verizon Wireless;8914800;2016-03-16
Verizon;Verizon;LTE 850;311;480;USA;Verizon Wireless;Verizon Wireless;8914800;2020-03-03
USA OTZ;OTZ;GSM 850;311;560;USA;OTZ Telecommunications Inc.;OTZ Cellular;8901740;2021-03-22
USA1L;USA1L;GSM 1900;310;460;USA;WorldCell Solutions LLC;NewCore Wireless, LLC;891460;2016-03-16
USACL;USACL;LTE 1900;312;260;USA;WorldCell Solutions LLC;NewCore Wireless, LLC;891530;2016-03-16
USANW;USANW;GSM 1900;311;530;USA;WorldCell Solutions LLC;NewCore Wireless LLC;891530;2016-03-16
USA Dutch Harbor;D-HARBOR;GSM 850;310;190;USA;The Alaska Wireless Network, LLC ;Alaska Wireless;8901190;2016-03-16
GCI;GCI;GSM 1900;310;050;USA;The Alaska Wireless Network, LLC ;GCI Communications Corp.;890131;2019-03-26
GCI;GCI;GSM 1900;311;370;USA;The Alaska Wireless Network, LLC ;GCI Communications Corp.;891026;2016-03-16
USACWCI;CWCI;3G 850;311;240;USA;Cordova Wireless Communications LLC;Cordova Wireless Communications;8901240;2014-06-13
BigSkyUS;Big Sky;GSM 1900;310;300;USA;iSmart Mobile, LLC;Big Sky Mobile;8901300;2016-03-16
Cell One;Cell One;GSM 1900;310;570;USA;MTPCS, LLC;Cellular One;891570;2016-04-22
USAC1ECI;C1ECI;GSM 850;311;190;USA;Cellular Properties, Inc  ;Cellular One of East Central Illinois;8901190;2008-07-23
Pine Cellular;PINECell;GSM 850;311;080;USA;Pine Telephone Company;Pine Cellular;8901080;2012-07-05
USA - Commnet;Commnet;GSM 1900;311;040;USA;Commnet Wireless, LLC;Commnet;;2016-03-16
USA - Commnet;Commnet;GSM 850;311;040;USA;Commnet Wireless, LLC;Commnet;;2016-03-16
Indigo;Indigo;3G 850;311;030;USA;Indigo Wireless, Inc;Indigo Wireless;8901030;2019-02-22
Indigo;Indigo;GSM 1900;311;030;USA;Indigo Wireless, Inc;Indigo Wireless;8901030;2011-11-07
Indigo;Indigo;GSM 850;311;030;USA;Indigo Wireless, Inc;Indigo Wireless;8901030;2019-02-22
Indigo;Indigo;LTE 1900;311;030;USA;Indigo Wireless, Inc;Indigo Wireless;8901030;2019-02-22
Indigo;Indigo;LTE 850;311;030;USA;Indigo Wireless, Inc;Indigo Wireless;8901030;2019-02-22
West Central Wireless;WCW;GSM 1900;310;180;USA;C T Cube, LP;West Central Wireless;8901180;2016-02-04
West Central Wireless;WCW;GSM 850;310;180;USA;C T Cube, LP;West Central Wireless;8901180;2016-02-04
Viaero Wireless;Viaero;3G 1900;310;450;USA;NE Colorado Cellular, Inc;Viaero Wireless;8901450;2021-03-26
Viaero Wireless;Viaero;3G 850;310;450;USA;NE Colorado Cellular, Inc;Viaero Wireless;8901450;2021-04-16
Viaero Wireless;Viaero;LTE 1700;310;450;USA;NE Colorado Cellular, Inc;Viaero Wireless;8901450;2021-04-16
Viaero Wireless;Viaero;LTE 1900;310;450;USA;NE Colorado Cellular, Inc;Viaero Wireless;8901450;2021-04-16
Viaero Wireless;Viaero;LTE 2100;310;450;USA;NE Colorado Cellular, Inc;Viaero Wireless;8901450;2021-03-26
Viaero Wireless;Viaero;LTE 700;310;450;USA;NE Colorado Cellular, Inc;Viaero Wireless;8901450;2021-04-16
US - Union Telephone;UnionTel;GSM 1900;310;020;USA;Union Telephone Company;Union Telephone Company;8901020;2016-03-16
US - Union Telephone;UnionTel;GSM 850;310;020;USA;Union Telephone Company;Union Telephone Company;8901020;2016-03-16
USA - CellularOne;Cell;3G 1900;310;320;USA;Smith Bagley, Inc.;CellularOne;8901320;2019-10-07
USA - CellularOne;Cell;3G 850;310;320;USA;Smith Bagley, Inc.;CellularOne;8901320;2019-10-07
USA - CellularOne;Cell;GSM 1900;310;320;USA;Smith Bagley, Inc.;CellularOne;8901320;2002-11-01
USA - CellularOne;Cell;GSM 850;310;320;USA;Smith Bagley, Inc.;CellularOne;8901320;2002-11-01
